,argentina,australia,brazil,canada,china,france,germany,india,indonesia,italy,japan,korea,mexico,russia,arabia,africa,turkey,uk,america,eu,theme
2078,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,tech
2079,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tech
2080,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,tech
2081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,tech
2082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,tech
2083,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,tech
2084,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,tech
2085,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,tech
2086,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,tech
2087,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,tech
2088,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,tech
2089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,tech
2090,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,tech
2091,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,tech
2092,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,tech
2093,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,tech
2094,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,tech
2095,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,tech
2096,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,tech
2097,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,tech
2098,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,tech
2099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,tech
2100,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,tech
2101,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,tech
2102,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,tech
2103,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,tech
2104,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,tech
2105,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,tech
2106,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,tech
2107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,tech
2108,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,tech
2109,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,tech
2110,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,tech
2111,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,tech
2112,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,tech
2113,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,tech
2114,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,tech
2115,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,tech
2116,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,tech
2117,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,tech
2118,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,tech
2119,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,tech
2120,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,tech
2121,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,tech
2122,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,tech
2123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tech
2124,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,tech
2125,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,tech
2126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tech
2127,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,tech
2128,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,tech
2129,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,tech
2130,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,tech
2131,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,tech
2132,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,tech
2133,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,tech
2134,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,tech
2135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,tech
2136,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,tech
2137,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,tech
2138,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,tech
2139,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,tech
2140,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,tech
2141,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,tech
2142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,tech
2143,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,tech
2144,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1,tech
2145,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,tech
2146,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,tech
2147,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,tech
2148,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,tech
2149,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,tech
2150,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,tech
2151,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,tech
2152,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,tech
2153,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,tech
2154,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,tech
2155,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,tech
2156,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,tech
2157,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,tech
2158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,tech
2159,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,tech
2160,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,tech
2161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tech
2162,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,tech
2163,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,tech
2164,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,tech
2165,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,tech
2166,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,tech
2167,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,tech
2168,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,tech
2169,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,tech
2170,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,tech
2171,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,tech
2172,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,tech
2173,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,tech
2174,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,tech
2175,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,tech
2176,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,tech
2177,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,tech
2178,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,tech
2179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,tech
2180,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,tech
2181,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,tech
2182,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,tech
2183,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,tech
2184,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,tech
2185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,tech
2186,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,tech
2187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,tech
2188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tech
2189,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,tech
2190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tech
2191,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,tech
2192,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,tech
2193,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,tech
2194,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,tech
2195,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,tech
2196,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,tech
2197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,tech
2198,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,tech
2199,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,tech
2200,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,tech
2201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,tech
2202,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,tech
2203,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,tech
2204,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,tech
2205,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,tech
2206,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,tech
2207,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,tech
2208,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,tech
2209,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,tech
2210,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,tech
2211,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,tech
2212,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,tech
2213,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,tech
2214,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,tech
2215,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,tech
2216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tech
2217,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,tech
2218,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,tech
2219,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,tech
2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,tech
2221,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,tech
2222,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,tech
2223,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,tech
2224,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,tech
